AR	1975	4	61.98
AR	1976	1	66.20
AR	1976	2	68.01
AR	1976	3	70.51
AR	1976	4	71.59
AR	1977	1	72.49
AR	1977	2	75.39
AR	1977	3	76.77
AR	1977	4	79.88
AR	1978	1	80.06
AR	1978	2	80.82
AR	1978	3	85.43
AR	1978	4	84.77
AR	1979	1	90.37
AR	1979	2	93.94
AR	1979	3	98.32
AR	1979	4	101.04
AR	1980	1	100.00
AR	1980	2	100.46
AR	1980	3	105.35
AR	1980	4	107.94
AR	1981	1	106.87
AR	1981	2	105.84
AR	1981	3	108.68
AR	1981	4	102.37
AR	1982	1	101.33
AR	1982	2	104.99
AR	1982	3	109.86
AR	1982	4	107.86
AR	1983	1	111.61
AR	1983	2	114.96
AR	1983	3	115.74
AR	1983	4	116.71
AR	1984	1	118.74
AR	1984	2	116.71
AR	1984	3	118.20
AR	1984	4	119.50
AR	1985	1	119.38
AR	1985	2	118.37
AR	1985	3	122.77
AR	1985	4	122.67
AR	1986	1	124.15
AR	1986	2	126.91
AR	1986	3	125.19
AR	1986	4	126.37
AR	1987	1	127.21
AR	1987	2	129.06
AR	1987	3	126.60
AR	1987	4	122.58
AR	1988	1	124.78
AR	1988	2	126.17
AR	1988	3	125.03
AR	1988	4	124.40
AR	1989	1	125.17
AR	1989	2	125.61
AR	1989	3	126.42
AR	1989	4	125.62
AR	1990	1	126.16
AR	1990	2	126.54
AR	1990	3	127.24
AR	1990	4	126.65
AR	1991	1	128.02
AR	1991	2	128.60
AR	1991	3	129.59
AR	1991	4	131.89
AR	1992	1	133.12
AR	1992	2	132.23
AR	1992	3	134.69
AR	1992	4	135.27
AR	1993	1	136.57
AR	1993	2	138.76
AR	1993	3	141.29
AR	1993	4	142.92
AR	1994	1	145.81
AR	1994	2	146.98
AR	1994	3	148.71
AR	1994	4	149.81
AR	1995	1	150.69
AR	1995	2	154.92
AR	1995	3	156.70
AR	1995	4	157.48
AR	1996	1	159.64
AR	1996	2	160.14
AR	1996	3	159.77
AR	1996	4	161.46
AR	1997	1	163.02
AR	1997	2	164.38
AR	1997	3	165.19
AR	1997	4	167.64
AR	1998	1	169.40
AR	1998	2	169.24
AR	1998	3	172.18
AR	1998	4	174.09
AR	1999	1	174.88
AR	1999	2	174.98
AR	1999	3	175.64
AR	1999	4	176.17
AR	2000	1	177.14
AR	2000	2	178.85
AR	2000	3	179.95
AR	2000	4	182.31
AR	2001	1	186.81
AR	2001	2	187.97
AR	2001	3	189.93
AR	2001	4	191.88
AR	2002	1	192.53
AR	2002	2	193.37
AR	2002	3	196.58
AR	2002	4	198.95
AR	2003	1	200.43
AR	2003	2	201.78
AR	2003	3	204.20
AR	2003	4	207.28
AR	2004	1	209.80
AR	2004	2	213.39
AR	2004	3	216.83
AR	2004	4	220.63
AR	2005	1	223.77
AR	2005	2	228.89
AR	2005	3	233.97
AR	2005	4	237.14
AR	2006	1	240.56
AR	2006	2	244.16
AR	2006	3	246.63
AR	2006	4	248.77
AR	2007	1	250.93
AR	2007	2	252.67
AR	2007	3	252.19
AR	2007	4	253.38
AR	2008	1	253.19
AR	2008	2	252.46
AR	2008	3	249.60
AR	2008	4	250.85
AR	2009	1	252.96
AR	2009	2	249.87
AR	2009	3	245.81
AR	2009	4	244.83
AR	2010	1	241.45
AR	2010	2	242.19
AR	2010	3	242.96
AR	2010	4	241.97
AR	2011	1	238.06
AR	2011	2	236.41
AR	2011	3	238.62
AR	2011	4	239.75
AR	2012	1	239.21
AR	2012	2	236.73
AR	2012	3	240.13
AR	2012	4	241.54
AR	2013	1	242.37
AR	2013	2	242.74
AR	2013	3	243.41
AR	2013	4	242.87
AR	2014	1	244.21
AR	2014	2	244.30
AR	2014	3	246.39
AR	2014	4	249.16
AR	2015	1	248.91
AR	2015	2	249.98
AR	2015	3	253.45
AR	2015	4	255.52
AR	2016	1	254.11
AR	2016	2	257.82
AR	2016	3	260.55
AR	2016	4	261.91
AR	2017	1	264.98
AR	2017	2	265.70
AR	2017	3	268.88
AR	2017	4	271.10
AR	2018	1	273.70
AR	2018	2	276.50
AR	2018	3	278.76
AR	2018	4	280.96
